,FullName,URL
1626,Mads Rafferty,https://www.goodreads.com/book/show/145622214-heir-of-broken-fate?from_search=true&from_srp=true&qid=nItHJDxu90&rank=1
1627,Phoebe Rowe,https://www.goodreads.com/book/show/61414963-swan-light?from_search=true&from_srp=true&qid=8KyqP8OitY&rank=1
1628,Bridget Morrissey,https://www.goodreads.com/book/show/61984828-that-summer-feeling?from_search=true&from_srp=true&qid=rrPccpkELP&rank=1
1629,Jonny Garza Villa,https://www.goodreads.com/book/show/57884665-ander-santi-were-here?from_search=true&from_srp=true&qid=bMm0ZaK38M&rank=1
1630,Nora Murphy,https://www.goodreads.com/book/show/61885084-the-new-mother?from_search=true&from_srp=true&qid=JZoufElob3&rank=1
1631,Natalie D. Richards,https://www.goodreads.com/book/show/61492433-four-found-dead?from_search=true&from_srp=true&qid=DqyT5ZuDQk&rank=1
1632,J.C. Cervantes,https://www.goodreads.com/book/show/61987490-the-enchanted-hacienda?from_search=true&from_srp=true&qid=wtxGTdbnYP&rank=1
1633,Michelle   Hoffman,https://www.goodreads.com/book/show/60736699-the-second-ending?from_search=true&from_srp=true&qid=Gtvo1PfZUS&rank=1
1634,Andrea Mara,https://www.goodreads.com/book/show/61432218-no-one-saw-a-thing?from_search=true&from_srp=true&qid=V4rUBU0dcO&rank=1
1635,Dave Barry,https://www.goodreads.com/book/show/62919862-swamp-story?from_search=true&from_srp=true&qid=ASNonriieM&rank=1
1636,Kristyn J. Miller,https://www.goodreads.com/book/show/61885110-seven-rules-for-breaking-hearts?from_search=true&from_srp=true&qid=vJXFxoQxgG&rank=1
1637,Zhang  Ling,https://www.goodreads.com/book/show/61261086-where-waters-meet?from_search=true&from_srp=true&qid=yFwYVzokG7&rank=1
1638,Joe Hart,https://www.goodreads.com/book/show/60536512-where-they-lie?from_search=true&from_srp=true&qid=QHdMc6Ex7F&rank=1
1639,Mike Gayle,https://www.goodreads.com/book/show/63202481-the-museum-of-ordinary-people?from_search=true&from_srp=true&qid=A0MJVSlk5O&rank=1
1640,Natasha Bishop,https://www.goodreads.com/book/show/152387598-only-for-the-week?from_search=true&from_srp=true&qid=w4NPoswvkl&rank=1
1641,Margaret  Owen,https://www.goodreads.com/book/show/59406591-painted-devils?from_search=true&from_srp=true&qid=OqKfjqmHOH&rank=1
1642,Elizabeth Day,https://www.goodreads.com/book/show/32075854-magpie-murders?from_search=true&from_srp=true&qid=UCRc3ncoXY&rank=1
1643,Rachel Lacey,https://www.goodreads.com/book/show/55507021-when-stars-collide?from_search=true&from_srp=true&qid=ZyuCoppa3N&rank=1
1644,Caleb Azumah Nelson,https://www.goodreads.com/book/show/59634120-small-worlds?from_search=true&from_srp=true&qid=SARkWEMIpN&rank=1
1645,Jenny Fran Davis,https://www.goodreads.com/book/show/60784651-dykette?from_search=true&from_srp=true&qid=AmiDMnMWri&rank=1
1646,Meg Mitchell Moore,https://www.goodreads.com/book/show/62854808-summer-stage?from_search=true&from_srp=true&qid=hPfEjxNcec&rank=1
1647,Jennifer Hillier,https://www.goodreads.com/book/show/58724802-things-we-do-in-the-dark?from_search=true&from_srp=true&qid=m3tVfzGqBl&rank=1
1648,Georgina Moore,https://www.goodreads.com/book/show/62800975-the-garnett-girls?from_search=true&from_srp=true&qid=c0NUAgeHqR&rank=1
1649,Linwood Barclay,https://www.goodreads.com/book/show/62047988-the-lie-maker?from_search=true&from_srp=true&qid=xpt78eDXCs&rank=1
1650,Avery Carpenter Forrey,https://www.goodreads.com/book/show/61068264-social-engagement?from_search=true&from_srp=true&qid=4182tTjbix&rank=1
1651,Melissa    Ferguson,https://www.goodreads.com/book/show/61349385-famous-for-a-living?from_search=true&from_srp=true&qid=gIRg0MWLPK&rank=1
1652,Rebecca  Sharp,https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan?from_search=true&from_srp=true&qid=RAqOhDpLUj&rank=1
1653,Bronwyn Fischer,https://www.goodreads.com/book/show/30228538-the-da-vinci-code?from_search=true&from_srp=true&qid=AA06ZS2zHi&rank=1
1654,Michelle Gagnon,https://www.goodreads.com/book/show/60196796-killing-me?from_search=true&from_srp=true&qid=4QetiXqor9&rank=1
1655,Deepa Varadarajan,https://www.goodreads.com/book/show/36952311-the-late-bloomers-club?from_search=true&from_srp=true&qid=zDErwNj9v5&rank=1
1656,Tricia O'Malley,https://www.goodreads.com/book/show/125120553-wild-scottish-knight?from_search=true&from_srp=true&qid=DzB82SGQdg&rank=1
1657,Nancy Crochiere,https://www.goodreads.com/book/show/62310726-graceland?from_search=true&from_srp=true&qid=6HRpdRggHm&rank=1
1658,Jennifer E. Smith,https://www.goodreads.com/book/show/58265135-the-unsinkable-greta-james?from_search=true&from_srp=true&qid=GTzFFiNvZy&rank=1
1659,Shelley Noble,https://www.goodreads.com/book/show/62292413-the-tiffany-girls?from_search=true&from_srp=true&qid=hMdjKqDXvW&rank=1
1660,Jane L. Rosen,https://www.goodreads.com/book/show/62192520-on-fire-island?from_search=true&from_srp=true&qid=U8ZXTXQqym&rank=1
1661,Hannah Mary McKinnon,https://www.goodreads.com/book/show/61987502-the-revenge-list?from_search=true&from_srp=true&qid=zTzTsrQGC2&rank=1
1662,Katy Birchall,https://www.goodreads.com/book/show/61767163-the-last-word?from_search=true&from_srp=true&qid=PWRWDZ1Ava&rank=1
1663,Vanessa Walters,https://www.goodreads.com/book/show/62919389-the-nigerwife?from_search=true&from_srp=true&qid=2ukpEcE52z&rank=1
1664,Jo Leevers,https://www.goodreads.com/book/show/62929622-tell-me-how-this-ends?from_search=true&from_srp=true&qid=AhHrO2Wrlq&rank=1
1665,J.D. Kirk,https://www.goodreads.com/book/show/21219083-the-one-that-got-away?from_search=true&from_srp=true&qid=GJiZ57AS72&rank=1
1666,Sidney Karger,https://www.goodreads.com/book/show/61913612-best-men?from_search=true&from_srp=true&qid=BsYLYtWFJs&rank=1
1667,Megan E. O'Keefe,https://www.goodreads.com/book/show/58340705-the-blighted-stars?from_search=true&from_srp=true&qid=BcdoA4uxII&rank=1
1668,Byron Lane,https://www.goodreads.com/book/show/61796679-big-gay-wedding?from_search=true&from_srp=true&qid=xze8F6SwKD&rank=1
1669,Mark  Edwards,https://www.goodreads.com/book/show/63069935-keep-her-secret?from_search=true&from_srp=true&qid=ME18O1oG6Q&rank=1
1670,Karen   White,https://www.goodreads.com/book/show/61984807-the-house-on-prytania?from_search=true&from_srp=true&qid=JS2dOO5iY7&rank=1
1671,James Comey,https://www.goodreads.com/book/show/62699619-central-park-west?from_search=true&from_srp=true&qid=RKdNUsubKD&rank=1
1672,Jenny  Hale,https://www.goodreads.com/book/show/123240617-the-magic-of-sea-glass?from_search=true&from_srp=true&qid=fIInjuuHis&rank=1
1673,Kathleen Glasgow,https://www.goodreads.com/book/show/251374.The_Night_in_Question?from_search=true&from_srp=true&qid=0YQ64OA8g4&rank=1
1674,Katrina Monroe,https://www.goodreads.com/book/show/61492436-graveyard-of-lost-children?from_search=true&from_srp=true&qid=Q8Lk4vGJ2z&rank=1
1675,Megan Clawson,https://www.goodreads.com/book/show/61982051-falling-hard-for-the-royal-guard?from_search=true&from_srp=true&qid=2IXTNmKTqF&rank=1
1676,Lana Ferguson,https://www.goodreads.com/book/show/228333.The_Nanny_Diaries?from_search=true&from_srp=true&qid=B4X6c4xOS1&rank=1
1677,Taylor  Adams,https://www.goodreads.com/book/show/61767163-the-last-word?from_search=true&from_srp=true&qid=W7ymXpOLQS&rank=1
1678,Genevieve Wheeler,https://www.goodreads.com/book/show/60784312-adelaide?from_search=true&from_srp=true&qid=bBU4EyDED5&rank=1
1679,Amy Harmon,https://www.goodreads.com/book/show/58769584-a-girl-called-samson?from_search=true&from_srp=true&qid=law1ISBTX8&rank=1
1680,Rachel Beanland,https://www.goodreads.com/book/show/61273814-the-house-is-on-fire?from_search=true&from_srp=true&qid=FNqdPWklH9&rank=1
1681,Paige Toon,https://www.goodreads.com/book/show/62296521-only-love-can-hurt-like-this?from_search=true&from_srp=true&qid=1tTZhEnnKR&rank=1
1682,Charles Frazier,https://www.goodreads.com/book/show/61609871-the-trackers?from_search=true&from_srp=true&qid=hIhs4JVbLJ&rank=1
1683,Susan Meissner,https://www.goodreads.com/book/show/56687771-only-the-beautiful?from_search=true&from_srp=true&qid=PATWhmN2IN&rank=1
1684,Ling Ling Huang,https://www.goodreads.com/book/show/61420120-natural-beauty?from_search=true&from_srp=true&qid=hlGG4qfUoP&rank=1
1685,Nick Medina,https://www.goodreads.com/book/show/61686006-sisters-of-the-lost-nation?from_search=true&from_srp=true&qid=xLc3BTF3ra&rank=1
1686,Layne Fargo,https://www.goodreads.com/book/show/124948406-they-never-learn?from_search=true&from_srp=true&qid=xB5fA1Dly5&rank=1
1687,J. Ryan Stradal,https://www.goodreads.com/book/show/61653268-saturday-night-at-the-lakeside-supper-club?from_search=true&from_srp=true&qid=DSn1zs2B1c&rank=1
1688,Shana Abe,https://www.goodreads.com/book/show/61341955-an-american-beauty?from_search=true&from_srp=true&qid=xT31O7mD2o&rank=1
1689,Lauren Thoman,https://www.goodreads.com/book/show/62649600-i-ll-stop-the-world?from_search=true&from_srp=true&qid=Jeq5hafBk0&rank=1
1690,Nicholas Binge,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension?from_search=true&from_srp=true&qid=jVXY53eCbf&rank=1
1691,Brendan Slocumb,https://www.goodreads.com/book/show/61111253-symphony-of-secrets?from_search=true&from_srp=true&qid=z0gG0JRuZW&rank=1
1692,Hester Fox,https://www.goodreads.com/book/show/61155405-the-last-heir-to-blackwood-library?from_search=true&from_srp=true&qid=R7mPLZszNK&rank=1
1693,Alexandra Bracken,https://www.goodreads.com/book/show/62031346-silver-in-the-bone?from_search=true&from_srp=true&qid=Gn0VMdSmY0&rank=1
1694,India Holton,https://www.goodreads.com/book/show/61100920-the-secret-service-of-tea-and-treason?from_search=true&from_srp=true&qid=S7CqeZ0lVE&rank=1
1695,Disha Bose,https://www.goodreads.com/book/show/61327484-dirty-laundry?from_search=true&from_srp=true&qid=VohPC9gaGP&rank=1
1696,Emily Tesh,https://www.goodreads.com/book/show/58388343-some-desperate-glory?from_search=true&from_srp=true&qid=kiAhFCssb2&rank=1
1697,Alexandria Bellefleur,https://www.goodreads.com/book/show/59747519-the-fianc-e-farce?from_search=true&from_srp=true&qid=iXKgwJnACM&rank=1
1698,Monica Brashears,https://www.goodreads.com/book/show/60784369-house-of-cotton?from_search=true&from_srp=true&qid=xSA42gBXfn&rank=1
1699,Alyson Derrick,https://www.goodreads.com/book/show/61618737-forget-me-not?from_search=true&from_srp=true&qid=PsuFJCglXs&rank=1
1700,V. Castro,https://www.goodreads.com/book/show/61641079-the-haunting-of-alejandra?from_search=true&from_srp=true&qid=2xzGhWApsG&rank=1
1701,Elle  Rivers,https://www.goodreads.com/book/show/123203183-contractual-obligations?from_search=true&from_srp=true&qid=8SCtt9b49N&rank=1
1702,Fonda Lee,https://www.goodreads.com/book/show/60784305-untethered-sky?from_search=true&from_srp=true&qid=d9kiWLBK7w&rank=1
1703,Hanna Halperin,https://www.goodreads.com/book/show/61151270-i-could-live-here-forever?from_search=true&from_srp=true&qid=dOdrCRqPDs&rank=1
1704,Han Kang,https://www.goodreads.com/book/show/61686012-greek-lessons?from_search=true&from_srp=true&qid=IJ9LTE9kXP&rank=1
1705,Chelsea Sedoti,https://www.goodreads.com/book/show/61153530-tell-me-what-really-happened?from_search=true&from_srp=true&qid=UumPwpdevn&rank=1
1706,Alice   Slater,https://www.goodreads.com/book/show/61432855-death-of-a-bookseller?from_search=true&from_srp=true&qid=qAm64LSrsv&rank=1
1707,Chad Zunker,https://www.goodreads.com/book/show/59554756-all-he-has-left?from_search=true&from_srp=true&qid=dSl9MpeAfo&rank=1
1708,Cat Shook,https://www.goodreads.com/book/show/60784393-if-we-re-being-honest?from_search=true&from_srp=true&qid=Z5yDBfaXSn&rank=1
1709,Lucy Clarke,https://www.goodreads.com/book/show/60196529-the-hike?from_search=true&from_srp=true&qid=e0UcIrWDsF&rank=1
1710,Donna Alam,https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire?from_search=true&from_srp=true&qid=xVDQS5q1pv&rank=1
1711,Renée Rosen,https://www.goodreads.com/book/show/61827506-fifth-avenue-glamour-girl?from_search=true&from_srp=true&qid=woLRq2DSmF&rank=1
1712,Rick Mofina,https://www.goodreads.com/book/show/61155445-everything-she-feared?from_search=true&from_srp=true&qid=5U0IJePX5M&rank=1
1713,Liana De la Rosa,https://www.goodreads.com/book/show/61423847-ana-mar-a-and-the-fox?from_search=true&from_srp=true&qid=JMl3R0KPaD&rank=1
1714,Susanna  Hoffs,https://www.goodreads.com/book/show/58313993-this-bird-has-flown?from_search=true&from_srp=true&qid=kWTn2W9o9D&rank=1
1715,Anthony McCarten,https://www.goodreads.com/book/show/60833953-going-zero?from_search=true&from_srp=true&qid=FsdO7RMyQM&rank=1
1716,Elly Griffiths,https://www.goodreads.com/book/show/61812770-the-last-remains?from_search=true&from_srp=true&qid=gS0km8h5QY&rank=1
1717,Sophie Mackintosh,https://www.goodreads.com/book/show/59823055-cursed-bread?from_search=true&from_srp=true&qid=HhHeLjftu4&rank=1
1718,Andrea Stewart,https://www.goodreads.com/book/show/59251290-the-bone-shard-war?from_search=true&from_srp=true&qid=IiMZfHKTwr&rank=1
1719,Ellery Adams,https://www.goodreads.com/book/show/61838490-paper-cuts?from_search=true&from_srp=true&qid=yi3rRjzE8a&rank=1
1720,Roxie Noir,https://www.goodreads.com/book/show/131840512-enemies-with-benefits?from_search=true&from_srp=true&qid=Gx9w2ebGy1&rank=1
1721,Jennifer Robson,https://www.goodreads.com/book/show/61042487-coronation-year?from_search=true&from_srp=true&qid=keitTPp6VB&rank=1
1722,Jennifer  Gold,https://www.goodreads.com/book/show/61844336-halfway-to-you?from_search=true&from_srp=true&qid=VpoTe3hXBz&rank=1
1723,Carlyn Greenwald,https://www.goodreads.com/book/show/61685991-sizzle-reel?from_search=true&from_srp=true&qid=EyQe00hBGt&rank=1
1724,Kirthana Ramisetti,https://www.goodreads.com/book/show/61918820-advika-and-the-hollywood-wives?from_search=true&from_srp=true&qid=2mfxyaVHEp&rank=1
1725,Adam Sternbergh,https://www.goodreads.com/book/show/60784371-the-eden-test?from_search=true&from_srp=true&qid=t76PeBVhWn&rank=1
1726,Camille Kellogg,https://www.goodreads.com/book/show/61827548-just-as-you-are?from_search=true&from_srp=true&qid=a7yyGzeOhm&rank=1
1727,Jane Roper,https://www.goodreads.com/book/show/61282523-the-society-of-shame?from_search=true&from_srp=true&qid=QaDIoSQhAt&rank=1
1728,Elvin James Mensah,https://www.goodreads.com/book/show/61612872-small-joys?from_search=true&from_srp=true&qid=nLZGtFPLyo&rank=1
1729,Brenda Novak,https://www.goodreads.com/book/show/61155449-the-seaside-library?from_search=true&from_srp=true&qid=RAQq183V55&rank=1
1730,Sarah   Jost,https://www.goodreads.com/book/show/63883312-five-first-chances?from_search=true&from_srp=true&qid=40GHmeRQyS&rank=1
1731,Dolen Perkins-Valdez,https://www.goodreads.com/book/show/55650158-take-my-hand?from_search=true&from_srp=true&qid=ooFsuK0okA&rank=1
1732,Sarah Strohmeyer,https://www.goodreads.com/book/show/61767126-we-love-to-entertain?from_search=true&from_srp=true&qid=SaEithKrUP&rank=1
1733,Katherine Heiny,https://www.goodreads.com/book/show/61387869-games-and-rituals?from_search=true&from_srp=true&qid=7ioodJiw7q&rank=1
1734,Jodi Thomas,https://www.goodreads.com/book/show/72288211-strawberry-lane?from_search=true&from_srp=true&qid=Fj4LIZhMhG&rank=1
1735,Ness Brown,https://www.goodreads.com/book/show/60784410-the-scourge-between-stars?from_search=true&from_srp=true&qid=FX4NXhd23n&rank=1
1736,Elizabeth Graver,https://www.goodreads.com/book/show/60741785-kantika?from_search=true&from_srp=true&qid=dXo6WCCCh9&rank=1
1737,Taj McCoy,https://www.goodreads.com/book/show/61155450-zora-books-her-happy-ever-after?from_search=true&from_srp=true&qid=tP2Os8gS4B&rank=1
1738,Ingrid J. Adams,https://www.goodreads.com/book/show/119208315-descended?from_search=true&from_srp=true&qid=CbZ98OQmK3&rank=1
1739,Melissa Coss Aquino,https://www.goodreads.com/book/show/61419657-carmen-and-grace?from_search=true&from_srp=true&qid=nKIFTm79hR&rank=1
1740,Sarah Cypher,https://www.goodreads.com/book/show/61827532-the-skin-and-its-girl?from_search=true&from_srp=true&qid=ez354pcOsE&rank=1
1741,Henry Oster,https://www.goodreads.com/book/show/62804319-the-stable-boy-of-auschwitz?from_search=true&from_srp=true&qid=8XSZLjgoDA&rank=1
1742,Ramona Ausubel,https://www.goodreads.com/book/show/61387955-the-last-animal?from_search=true&from_srp=true&qid=4VwrrkvgY2&rank=1
1743,Katie   Shepard,https://www.goodreads.com/book/show/60127168-bear-with-me-now?from_search=true&from_srp=true&qid=FoKm2WRAhM&rank=1
1744,Molly Prentiss,https://www.goodreads.com/book/show/61272703-old-flame?from_search=true&from_srp=true&qid=O0sTAT71PH&rank=1
1745,Ramona Emerson,https://www.goodreads.com/book/show/21686.Shutter_Island?from_search=true&from_srp=true&qid=ZoKwrcm7rO&rank=1
1746,Karl Geary,https://www.goodreads.com/book/show/58090794-juno-loves-legs?from_search=true&from_srp=true&qid=zdxBWLxQCv&rank=1
1747,Brittainy C. Cherry,https://www.goodreads.com/book/show/106393.The_Coldest_Winter_Ever?from_search=true&from_srp=true&qid=lE952TGQdQ&rank=1
1748,HelenKay Dimon,https://www.goodreads.com/book/show/61825032-moorewood-family-rules?from_search=true&from_srp=true&qid=H4kfDLWN2s&rank=1
1749,Lauren  Elliott,https://www.goodreads.com/book/show/61817175-dedication-to-murder?from_search=true&from_srp=true&qid=sP88Ou4MB7&rank=1
1750,E.M.   Anderson,https://www.goodreads.com/book/show/61175640-the-remarkable-retirement-of-edna-fisher?from_search=true&from_srp=true&qid=g3tn4ofVTX&rank=1
1751,Susan M. Boyer,https://www.goodreads.com/book/show/118540307-big-trouble-on-sullivan-s-island?from_search=true&from_srp=true&qid=sicPSnZ63t&rank=1
1752,Chana Porter,https://www.goodreads.com/book/show/61273325-the-thick-and-the-lean?from_search=true&from_srp=true&qid=xHgPOnlhbP&rank=1
1753,Anissa Gray,https://www.goodreads.com/book/show/62451790-life-and-other-love-songs?from_search=true&from_srp=true&qid=P5mlaGbqN0&rank=1
1754,Marni Mann,https://www.goodreads.com/book/show/40771019-the-wrong-bachelor?from_search=true&from_srp=true&qid=MRDnt7Xeeo&rank=1
1755,Lucia Ashta,https://www.goodreads.com/book/show/123977323-fae-heir?from_search=true&from_srp=true&qid=YH0DRMFBIR&rank=1
1756,Rosa Lucas,https://www.goodreads.com/book/show/84214298-fifth-avenue-fling?from_search=true&from_srp=true&qid=nuFQycBnix&rank=1
1757,Kaitlyn Hill,https://www.goodreads.com/book/show/57634979-not-here-to-stay-friends?from_search=true&from_srp=true&qid=xXyLkIEazb&rank=1
1758,Sarah Beth Durst,https://www.goodreads.com/book/show/21104828-the-lake-house?from_search=true&from_srp=true&qid=QrXJfGVBOl&rank=1
1759,Barbara  Davis,https://www.goodreads.com/book/show/62060274-the-echo-of-old-books?from_search=true&from_srp=true&qid=J9cP0fy60v&rank=1
1760,Loreth Anne White,https://www.goodreads.com/book/show/60588456-the-maid-s-diary?from_search=true&from_srp=true&qid=h5HzglQYgj&rank=1
1761,Parker S. Huntington,https://www.goodreads.com/book/show/123008168-my-dark-romeo?from_search=true&from_srp=true&qid=A24GY6z61R&rank=1
